Brand,Battery_capacity(mAh),Screen_size(inches),Touchscreen,Processor,Operating system,Wi-Fi,Bluetooth,GPS,3G,4G/ LTE,Resolution_width(px),Resolution_height(px),Price,Internal_storage(GB),Rear_Camera(MP),Front_Camera(MP),RAM(GB),Number of SIMs
Samsung,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.842893331055539,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Karbonn,-0.036849417837289004,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,-0.3670870903579865,8.85366542803745,-0.2239363612360481,-0.4013041151763782,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Intex,-0.1513939458418138,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.517193191416238,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Panasonic,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,-0.3670870903579865,8.209580483475577,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
LG,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,No,No,2.3298672968432417,2.942192651589053,10.491274217438248,1.3087674093511814,0.7790173689482113,0.4746544835841936,1.0091139351558178,0.41659169399276824
Samsung,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,-0.007382770581134392,9.472704636443673,0.5340813189817668,0.7790173689482113,1.4073595766500984,1.0091139351558178,-2.1322667433044113
Samsung,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.9936747889346085,-0.9426140020009499,8.824677891164198,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Vivo,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.9936747889346085,-0.9426140020009499,8.949884285777994,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Vivo,0.37551088297900026,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.431434508526274,9.103979355984773,0.5340813189817668,0.7790173689482113,1.4073595766500984,1.0091139351558178,0.41659169399276824
Motorola,1.2231403902124838,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,Yes,-0.3289663717790384,-0.07932363453650482,8.981052985901483,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Vivo,0.49005541098352506,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,9.04793908261736,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Coolpad,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,No,No,No,-0.3289663717790384,-0.3670870903579865,8.431853144249223,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,-2.1322667433044113
Samsung,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,-0.3670870903579865,9.272469743441732,0.5340813189817668,0.41562338496454787,0.4746544835841936,1.0091139351558178,0.41659169399276824
Honor,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,8.85366542803745,0.5340813189817668,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Lava,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,No,No,No,No,No,-0.3289663717790384,-0.07932363453650482,8.987196820661973,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Oppo,0.28387526057538043,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,9.158099260130491,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
LG,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.748304912379623,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Samsung,0.42132869418081015,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.259225769705994,0.5340813189817668,0.41562338496454787,1.1112066667444338,0.5204715396506635,0.41659169399276824
Intex,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,-0.3670870903579865,8.294049640102028,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Itel,-0.609572057859913,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,8.266421472984554,-0.2239363612360481,-0.4013041151763782,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Itel,-0.609572057859913,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-0.9426140020009499,8.79497643168877,-0.9507491645738099,-1.1388856413311217,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Motorola,0.3067841661762854,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,9.465060106725137,1.3087674093511814,0.2776316517840247,0.4746544835841936,1.0091139351558178,0.41659169399276824
Lava,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.420902531097951,-0.9507491645738099,-1.1388856413311217,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Sony,0.28387526057538043,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,10.96648993456911,1.3087674093511814,1.085288423972505,-0.06655195422890328,1.0091139351558178,0.41659169399276824
Nokia,-1.640472809900636,-4.796185825287443,No,-1.6071417633472638,Cyanogen,Yes,Yes,Yes,Yes,Yes,-2.101522150860559,-2.0936678252868766,8.006367567650246,-1.6224762390712573,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Alcatel,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,9.305650551780507,0.5340813189817668,0.7790173689482113,0.4746544835841936,0.5204715396506635,0.41659169399276824
Alcatel,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,9.210340371976184,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Cat,1.7958630302351077,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,No,No,No,1.0004504625321018,0.7839667329279403,11.125806040978839,1.3087674093511814,0.7790173689482113,0.4746544835841936,1.0091139351558178,-2.1322667433044113
Karbonn,1.2231403902124838,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.01517670716893,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Celkon,-0.26593847384633856,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.88875674784872,0.5340813189817668,0.7790173689482113,0.4746544835841936,0.5204715396506635,0.41659169399276824
Comio,1.1085958622079588,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.699514748210191,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Comio,0.1349673741694982,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.594154232552366,0.5340813189817668,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Ziox,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,-0.3670870903579865,8.1886891244442,-0.2239363612360481,-0.4013041151763782,0.4746544835841936,-0.8927828434925102,-2.1322667433044113
Intex,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,-0.3670870903579865,8.242756345714477,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,-2.1322667433044113
Panasonic,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.411832675758411,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
InFocus,-0.609572057859913,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,-0.3670870903579865,8.268731832117737,-0.9507491645738099,-1.1388856413311217,-0.06655195422890328,-0.8927828434925102,-2.1322667433044113
Oppo,0.07769511016723579,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,No,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.987196820661973,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Vivo,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.9936747889346085,-0.9426140020009499,9.046762057999363,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Ziox,-0.6668443218621753,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.242756345714477,-0.2239363612360481,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
HTC,1.1429592206093164,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,9.903487552536127,1.3087674093511814,0.2776316517840247,-0.06655195422890328,1.0091139351558178,0.41659169399276824
Karbonn,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.476371196895983,0.5340813189817668,0.41562338496454787,1.1112066667444338,0.5204715396506635,0.41659169399276824
iVoomi,0.07769511016723579,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.6243923349592918,-0.3670870903579865,8.517193191416238,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Sony,0.42132869418081015,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,11.202329530346486,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Sony,0.7420533725934796,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,11.214047619757713,0.5340813189817668,1.4311616130683487,1.4073595766500984,1.0091139351558178,0.41659169399276824
Micromax,2.3685856702577315,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,No,No,-0.3289663717790384,-0.3670870903579865,8.405367376233981,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,-2.1322667433044113
Gionee,0.19223963817176057,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.74687531957003,0.5340813189817668,0.41562338496454787,1.4073595766500984,1.0091139351558178,0.41659169399276824
Ziox,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.070906088787819,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Celkon,-1.2968392258870618,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.2303774578224316,8.006367567650246,-1.6224762390712573,-1.8650671227087645,-0.9049300241120559,-2.160467303153425,0.41659169399276824
Karbonn,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.340694647925071,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Itel,-1.4113837538915865,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.2303774578224316,8.229511118964457,-0.9507491645738099,-2.373484045202152,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Jivi,-0.7241165858644377,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.2303774578224316,7.844240718141811,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Panasonic,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.610865667278873,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Intex,1.2231403902124838,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.814330422638774,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Micromax,-1.5259282818961113,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.2303774578224316,7.75833346749091,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Micromax,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,8.85366542803745,1.3087674093511814,1.1776085525789384,1.4073595766500984,1.0091139351558178,0.41659169399276824
Kult,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.294049640102028,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Micromax,2.3685856702577315,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.474494436883122,-0.2239363612360481,-1.1388856413311217,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Intex,-0.609572057859913,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.574707097616844,-0.2239363612360481,-0.4013041151763782,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Gionee,-0.300301832247696,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,8.294049640102028,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Panasonic,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,No,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.986071187374463,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Infinix,1.6240462382283205,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.472704636443673,1.3087674093511814,0.2776316517840247,1.4073595766500984,1.7790267403792863,0.41659169399276824
Intex,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.511376306094673,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Intex,-0.26593847384633856,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.410943391573527,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Karbonn,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.006367567650246,-0.9507491645738099,-2.373484045202152,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Karbonn,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.24301946898925,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Karbonn,-1.640472809900636,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.2303774578224316,7.804251383528112,-0.9507491645738099,-1.8650671227087645,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Billion,0.6504177501898597,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.495152060539358,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Zen,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.294049640102028,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Panasonic,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.103979355984773,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Itel,-0.26593847384633856,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.497194544909547,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Panasonic,2.3685856702577315,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.688790784847216,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Xiaomi,0.16933073257085562,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.699514748210191,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Huawei,1.2231403902124838,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3491018743691439,9.615205300012315,0.5340813189817668,0.2776316517840247,0.4746544835841936,0.5204715396506635,0.41659169399276824
Karbonn,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.096512917501594,-0.9507491645738099,-1.1388856413311217,0.4746544835841936,-0.8927828434925102,0.41659169399276824
